,code_pref,code_MIC,type,prefecture_j,prefecture_s,prefecture_en,prefecture_kana,cities,cities_kana,vaccine_pop,政令指定都市
880,,202029.0,市区町村,長野県,,,ナガノケン,松本市,マツモトシ,True,False
881,,202037.0,市区町村,長野県,,,ナガノケン,上田市,ウエダシ,True,False
882,,202045.0,市区町村,長野県,,,ナガノケン,岡谷市,オカヤシ,True,False
883,,202053.0,市区町村,長野県,,,ナガノケン,飯田市,イイダシ,True,False
884,,202061.0,市区町村,長野県,,,ナガノケン,諏訪市,スワシ,True,False
885,,202070.0,市区町村,長野県,,,ナガノケン,須坂市,スザカシ,True,False
886,,202088.0,市区町村,長野県,,,ナガノケン,小諸市,コモロシ,True,False
887,,202096.0,市区町村,長野県,,,ナガノケン,伊那市,イナシ,True,False
888,,202100.0,市区町村,長野県,,,ナガノケン,駒ヶ根市,コマガネシ,True,False
889,,202118.0,市区町村,長野県,,,ナガノケン,中野市,ナカノシ,True,False
890,,202126.0,市区町村,長野県,,,ナガノケン,大町市,オオマチシ,True,False
891,,202134.0,市区町村,長野県,,,ナガノケン,飯山市,イイヤマシ,True,False
892,,202142.0,市区町村,長野県,,,ナガノケン,茅野市,チノシ,True,False
893,,202151.0,市区町村,長野県,,,ナガノケン,塩尻市,シオジリシ,True,False
894,,202177.0,市区町村,長野県,,,ナガノケン,佐久市,サクシ,True,False
895,,202185.0,市区町村,長野県,,,ナガノケン,千曲市,チクマシ,True,False
896,,202193.0,市区町村,長野県,,,ナガノケン,東御市,トウミシ,True,False
897,,202207.0,市区町村,長野県,,,ナガノケン,安曇野市,アヅミノシ,True,False
898,,203033.0,市区町村,長野県,,,ナガノケン,小海町,コウミマチ,True,False
899,,203041.0,市区町村,長野県,,,ナガノケン,川上村,カワカミムラ,True,False
900,,203050.0,市区町村,長野県,,,ナガノケン,南牧村,ミナミマキムラ,True,False
901,,203068.0,市区町村,長野県,,,ナガノケン,南相木村,ミナミアイキムラ,True,False
902,,203076.0,市区町村,長野県,,,ナガノケン,北相木村,キタアイキムラ,True,False
903,,203092.0,市区町村,長野県,,,ナガノケン,佐久穂町,サクホマチ,True,False
904,,203211.0,市区町村,長野県,,,ナガノケン,軽井沢町,カルイザワマチ,True,False
905,,203238.0,市区町村,長野県,,,ナガノケン,御代田町,ミヨタマチ,True,False
906,,203246.0,市区町村,長野県,,,ナガノケン,立科町,タテシナマチ,True,False
907,,203491.0,市区町村,長野県,,,ナガノケン,青木村,アオキムラ,True,False
908,,203505.0,市区町村,長野県,,,ナガノケン,長和町,ナガワマチ,True,False
909,,203611.0,市区町村,長野県,,,ナガノケン,下諏訪町,シモスワマチ,True,False
910,,203629.0,市区町村,長野県,,,ナガノケン,富士見町,フジミマチ,True,False
911,,203637.0,市区町村,長野県,,,ナガノケン,原村,ハラムラ,True,False
912,,203823.0,市区町村,長野県,,,ナガノケン,辰野町,タツノマチ,True,False
913,,203831.0,市区町村,長野県,,,ナガノケン,箕輪町,ミノワマチ,True,False
914,,203840.0,市区町村,長野県,,,ナガノケン,飯島町,イイジママチ,True,False
915,,203858.0,市区町村,長野県,,,ナガノケン,南箕輪村,ミナミミノワムラ,True,False
916,,203866.0,市区町村,長野県,,,ナガノケン,中川村,ナカガワムラ,True,False
917,,203882.0,市区町村,長野県,,,ナガノケン,宮田村,ミヤダムラ,True,False
918,,204021.0,市区町村,長野県,,,ナガノケン,松川町,マツカワマチ,True,False
919,,204030.0,市区町村,長野県,,,ナガノケン,高森町,タカモリマチ,True,False
920,,204048.0,市区町村,長野県,,,ナガノケン,阿南町,アナンチョウ,True,False
921,,204072.0,市区町村,長野県,,,ナガノケン,阿智村,アチムラ,True,False
922,,204099.0,市区町村,長野県,,,ナガノケン,平谷村,ヒラヤムラ,True,False
923,,204102.0,市区町村,長野県,,,ナガノケン,根羽村,ネバムラ,True,False
924,,204111.0,市区町村,長野県,,,ナガノケン,下條村,シモジョウムラ,True,False
925,,204129.0,市区町村,長野県,,,ナガノケン,売木村,ウルギムラ,True,False
926,,204137.0,市区町村,長野県,,,ナガノケン,天龍村,テンリュウムラ,True,False
927,,204145.0,市区町村,長野県,,,ナガノケン,泰阜村,ヤスオカムラ,True,False
928,,204153.0,市区町村,長野県,,,ナガノケン,喬木村,タカギムラ,True,False
929,,204161.0,市区町村,長野県,,,ナガノケン,豊丘村,トヨオカムラ,True,False
930,,204170.0,市区町村,長野県,,,ナガノケン,大鹿村,オオシカムラ,True,False
931,,204226.0,市区町村,長野県,,,ナガノケン,上松町,アゲマツマチ,True,False
932,,204234.0,市区町村,長野県,,,ナガノケン,南木曽町,ナギソマチ,True,False
933,,204251.0,市区町村,長野県,,,ナガノケン,木祖村,キソムラ,True,False
934,,204293.0,市区町村,長野県,,,ナガノケン,王滝村,オウタキムラ,True,False
935,,204307.0,市区町村,長野県,,,ナガノケン,大桑村,オオクワムラ,True,False
936,,204323.0,市区町村,長野県,,,ナガノケン,木曽町,キソマチ,True,False
937,,204463.0,市区町村,長野県,,,ナガノケン,麻績村,オミムラ,True,False
938,,204480.0,市区町村,長野県,,,ナガノケン,生坂村,イクサカムラ,True,False
939,,204501.0,市区町村,長野県,,,ナガノケン,山形村,ヤマガタムラ,True,False
940,,204510.0,市区町村,長野県,,,ナガノケン,朝日村,アサヒムラ,True,False
941,,204528.0,市区町村,長野県,,,ナガノケン,筑北村,チクホクムラ,True,False
942,,204811.0,市区町村,長野県,,,ナガノケン,池田町,イケダマチ,True,False
943,,204820.0,市区町村,長野県,,,ナガノケン,松川村,マツカワムラ,True,False
944,,204854.0,市区町村,長野県,,,ナガノケン,白馬村,ハクバムラ,True,False
945,,204862.0,市区町村,長野県,,,ナガノケン,小谷村,オタリムラ,True,False
946,,205214.0,市区町村,長野県,,,ナガノケン,坂城町,サカキマチ,True,False
947,,205419.0,市区町村,長野県,,,ナガノケン,小布施町,オブセマチ,True,False
948,,205435.0,市区町村,長野県,,,ナガノケン,高山村,タカヤマムラ,True,False
949,,205613.0,市区町村,長野県,,,ナガノケン,山ノ内町,ヤマノウチマチ,True,False
950,,205621.0,市区町村,長野県,,,ナガノケン,木島平村,キジマダイラムラ,True,False
951,,205630.0,市区町村,長野県,,,ナガノケン,野沢温泉村,ノザワオンセンムラ,True,False
952,,205834.0,市区町村,長野県,,,ナガノケン,信濃町,シナノマチ,True,False
953,,205885.0,市区町村,長野県,,,ナガノケン,小川村,オガワムラ,True,False
954,,205907.0,市区町村,長野県,,,ナガノケン,飯綱町,イイヅナマチ,True,False
955,,206024.0,市区町村,長野県,,,ナガノケン,栄村,サカエムラ,True,False
956,,212016.0,市区町村,岐阜県,,,ギフケン,岐阜市,ギフシ,True,False
957,,212024.0,市区町村,岐阜県,,,ギフケン,大垣市,オオガキシ,True,False
958,,212032.0,市区町村,岐阜県,,,ギフケン,高山市,タカヤマシ,True,False
959,,212041.0,市区町村,岐阜県,,,ギフケン,多治見市,タジミシ,True,False
960,,212059.0,市区町村,岐阜県,,,ギフケン,関市,セキシ,True,False
961,,212067.0,市区町村,岐阜県,,,ギフケン,中津川市,ナカツガワシ,True,False
962,,212075.0,市区町村,岐阜県,,,ギフケン,美濃市,ミノシ,True,False
963,,212083.0,市区町村,岐阜県,,,ギフケン,瑞浪市,ミズナミシ,True,False
964,,212091.0,市区町村,岐阜県,,,ギフケン,羽島市,ハシマシ,True,False
965,,212105.0,市区町村,岐阜県,,,ギフケン,恵那市,エナシ,True,False
966,,212113.0,市区町村,岐阜県,,,ギフケン,美濃加茂市,ミノカモシ,True,False
967,,212121.0,市区町村,岐阜県,,,ギフケン,土岐市,トキシ,True,False
968,,212130.0,市区町村,岐阜県,,,ギフケン,各務原市,カカミガハラシ,True,False
969,,212148.0,市区町村,岐阜県,,,ギフケン,可児市,カニシ,True,False
970,,212156.0,市区町村,岐阜県,,,ギフケン,山県市,ヤマガタシ,True,False
971,,212164.0,市区町村,岐阜県,,,ギフケン,瑞穂市,ミズホシ,True,False
972,,212172.0,市区町村,岐阜県,,,ギフケン,飛騨市,ヒダシ,True,False
973,,212181.0,市区町村,岐阜県,,,ギフケン,本巣市,モトスシ,True,False
974,,212199.0,市区町村,岐阜県,,,ギフケン,郡上市,グジョウシ,True,False
975,,212202.0,市区町村,岐阜県,,,ギフケン,下呂市,ゲロシ,True,False
976,,212211.0,市区町村,岐阜県,,,ギフケン,海津市,カイヅシ,True,False
977,,213021.0,市区町村,岐阜県,,,ギフケン,岐南町,ギナンチョウ,True,False
978,,213039.0,市区町村,岐阜県,,,ギフケン,笠松町,カサマツチョウ,True,False
979,,213411.0,市区町村,岐阜県,,,ギフケン,養老町,ヨウロウチョウ,True,False
980,,213616.0,市区町村,岐阜県,,,ギフケン,垂井町,タルイチョウ,True,False
981,,213624.0,市区町村,岐阜県,,,ギフケン,関ケ原町,セキガハラチョウ,True,False
982,,213811.0,市区町村,岐阜県,,,ギフケン,神戸町,ゴウドチョウ,True,False
983,,213829.0,市区町村,岐阜県,,,ギフケン,輪之内町,ワノウチチョウ,True,False
984,,213837.0,市区町村,岐阜県,,,ギフケン,安八町,アンパチチョウ,True,False
985,,214019.0,市区町村,岐阜県,,,ギフケン,揖斐川町,イビガワチョウ,True,False
986,,214035.0,市区町村,岐阜県,,,ギフケン,大野町,オオノチョウ,True,False
987,,214043.0,市区町村,岐阜県,,,ギフケン,池田町,イケダチョウ,True,False
988,,214213.0,市区町村,岐阜県,,,ギフケン,北方町,キタガタチョウ,True,False
989,,215015.0,市区町村,岐阜県,,,ギフケン,坂祝町,サカホギチョウ,True,False
990,,215023.0,市区町村,岐阜県,,,ギフケン,富加町,トミカチョウ,True,False
991,,215031.0,市区町村,岐阜県,,,ギフケン,川辺町,カワベチョウ,True,False
992,,215040.0,市区町村,岐阜県,,,ギフケン,七宗町,ヒチソウチョウ,True,False
993,,215058.0,市区町村,岐阜県,,,ギフケン,八百津町,ヤオツチョウ,True,False
994,,215066.0,市区町村,岐阜県,,,ギフケン,白川町,シラカワチョウ,True,False
995,,215074.0,市区町村,岐阜県,,,ギフケン,東白川村,ヒガシシラカワムラ,True,False
996,,215210.0,市区町村,岐阜県,,,ギフケン,御嵩町,ミタケチョウ,True,False
997,,216046.0,市区町村,岐阜県,,,ギフケン,白川村,シラカワムラ,True,False
998,,221007.0,市区町村,静岡県,,,シズオカケン,静岡市,シズオカシ,True,True
999,,221309.0,市区町村,静岡県,,,シズオカケン,浜松市,ハママツシ,True,True
1000,,222038.0,市区町村,静岡県,,,シズオカケン,沼津市,ヌマヅシ,True,False
1001,,222054.0,市区町村,静岡県,,,シズオカケン,熱海市,アタミシ,True,False
1002,,222062.0,市区町村,静岡県,,,シズオカケン,三島市,ミシマシ,True,False
1003,,222071.0,市区町村,静岡県,,,シズオカケン,富士宮市,フジノミヤシ,True,False
1004,,222089.0,市区町村,静岡県,,,シズオカケン,伊東市,イトウシ,True,False
1005,,222097.0,市区町村,静岡県,,,シズオカケン,島田市,シマダシ,True,False
1006,,222101.0,市区町村,静岡県,,,シズオカケン,富士市,フジシ,True,False
1007,,222119.0,市区町村,静岡県,,,シズオカケン,磐田市,イワタシ,True,False
1008,,222127.0,市区町村,静岡県,,,シズオカケン,焼津市,ヤイヅシ,True,False
1009,,222135.0,市区町村,静岡県,,,シズオカケン,掛川市,カケガワシ,True,False
1010,,222143.0,市区町村,静岡県,,,シズオカケン,藤枝市,フジエダシ,True,False
1011,,222151.0,市区町村,静岡県,,,シズオカケン,御殿場市,ゴテンバシ,True,False
1012,,222160.0,市区町村,静岡県,,,シズオカケン,袋井市,フクロイシ,True,False
1013,,222194.0,市区町村,静岡県,,,シズオカケン,下田市,シモダシ,True,False
1014,,222208.0,市区町村,静岡県,,,シズオカケン,裾野市,スソノシ,True,False
1015,,222216.0,市区町村,静岡県,,,シズオカケン,湖西市,コサイシ,True,False
1016,,222224.0,市区町村,静岡県,,,シズオカケン,伊豆市,イズシ,True,False
1017,,222232.0,市区町村,静岡県,,,シズオカケン,御前崎市,オマエザキシ,True,False
1018,,222241.0,市区町村,静岡県,,,シズオカケン,菊川市,キクガワシ,True,False
1019,,222259.0,市区町村,静岡県,,,シズオカケン,伊豆の国市,イズノクニシ,True,False
1020,,222267.0,市区町村,静岡県,,,シズオカケン,牧之原市,マキノハラシ,True,False
1021,,223018.0,市区町村,静岡県,,,シズオカケン,東伊豆町,ヒガシイズチョウ,True,False
1022,,223026.0,市区町村,静岡県,,,シズオカケン,河津町,カワヅチョウ,True,False
1023,,223042.0,市区町村,静岡県,,,シズオカケン,南伊豆町,ミナミイズチョウ,True,False
1024,,223051.0,市区町村,静岡県,,,シズオカケン,松崎町,マツザキチョウ,True,False
1025,,223069.0,市区町村,静岡県,,,シズオカケン,西伊豆町,ニシイズチョウ,True,False
1026,,223255.0,市区町村,静岡県,,,シズオカケン,函南町,カンナミチョウ,True,False
1027,,223417.0,市区町村,静岡県,,,シズオカケン,清水町,シミズチョウ,True,False
1028,,223425.0,市区町村,静岡県,,,シズオカケン,長泉町,ナガイズミチョウ,True,False
1029,,223441.0,市区町村,静岡県,,,シズオカケン,小山町,オヤマチョウ,True,False
1030,,224243.0,市区町村,静岡県,,,シズオカケン,吉田町,ヨシダチョウ,True,False
1031,,224294.0,市区町村,静岡県,,,シズオカケン,川根本町,カワネホンチョウ,True,False
1032,,224618.0,市区町村,静岡県,,,シズオカケン,森町,モリマチ,True,False
1033,,231002.0,市区町村,愛知県,,,アイチケン,名古屋市,ナゴヤシ,True,True
1034,,232017.0,市区町村,愛知県,,,アイチケン,豊橋市,トヨハシシ,True,False
1035,,232025.0,市区町村,愛知県,,,アイチケン,岡崎市,オカザキシ,True,False
1036,,232033.0,市区町村,愛知県,,,アイチケン,一宮市,イチノミヤシ,True,False
